"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"115","45.45454545454545","45.45454545454545","245006.45454545456","245006.45454545456","black","no","legacy","legacy","legacy","0","relative","1","1","10","0","10","NA","0","10","10","10","10","10","undefined","-172","-176","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","6205","6205","2","legacy","1024","2","48000","-16","experiment","0","even","2712427","895","2713927","2710425","898","NA","2704219","2712426","2704219","2704217","OMM Match to sample","5","2695071","11","yes","1024"
"102","50","50","225011.16666666666","225011.16666666666","black","no","legacy","legacy","legacy","0","relative","1","1","11","0","11","NA","0","11","11","11","11","11","undefined","212","165","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","5063","5063","2","legacy","1024","2","48000","-16","experiment","0","even","2721031","895","2722531","2719029","898","NA","2713965","2721030","2713965","2713963","OMM Match to sample","6","2700134","12","yes","1024"
"149","46.15384615384615","46.15384615384615","271939.8461538461","271939.8461538461","black","no","legacy","legacy","legacy","0","relative","0","0","12","0","12","NA","0","12","12","12","12","12","undefined","-326","-186","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","835084","835084","2","legacy","1024","2","48000","-16","experiment","0","even","2721031","895","3557659","2719029","898","NA","2722574","2721030","2722574","2722572","OMM Match to sample","6","3535218","13","yes","1024"
"137","42.857142857142854","42.857142857142854","252853","252853","black","no","legacy","legacy","legacy","0","relative","0","0","13","0","13","NA","0","13","13","13","13","13","undefined","426","300","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","16","16","4724","4724","2","legacy","1024","2","48000","-16","experiment","0","even","2721031","895","3562423","2719029","898","NA","3557699","2721030","3557699","3557697","OMM Match to sample","6","3539942","14","yes","1024"
"135","46.666666666666664","46.666666666666664","5266348.333333333","5266348.333333333","black","no","legacy","legacy","legacy","0","relative","1","1","14","0","14","NA","0","14","14","14","14","14","undefined","204","-142","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","75455283","75455283","2","legacy","1024","2","48000","-16","experiment","0","even","79019746","895","79021246","79017743","898","NA","3562459","79019744","3562459","3562458","OMM Match to sample","7","78995225","15","yes","1024"
"149","50","50","4937565.25","4937565.25","black","no","legacy","legacy","legacy","0","relative","1","1","15","0","15","NA","0","15","15","15","15","15","undefined","240","130","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","5819","5819","2","legacy","1024","2","48000","-16","experiment","0","even","79029113","895","79030613","79027111","898","NA","79021292","79029112","79021292","79021291","OMM Match to sample","8","79001044","16","yes","1024"
"123","47.05882352941177","47.05882352941177","4647732.94117647","4647732.94117647","black","no","legacy","legacy","legacy","0","relative","0","0","16","0","16","NA","0","16","16","16","16","16","undefined","-136","-292","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","10416","10416","2","legacy","1024","2","48000","-16","experiment","0","even","79029113","895","79041071","79027111","898","NA","79030654","79029112","79030654","79030653","OMM Match to sample","8","79011460","17","yes","1024"
"105","44.44444444444444","44.44444444444444","4389782.722222222","4389782.722222222","black","no","legacy","legacy","legacy","0","relative","0","0","17","0","17","NA","0","17","17","17","17","17","undefined","315","-2","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","8","8","4629","4629","2","legacy","1024","2","48000","-16","experiment","0","even","79029113","895","79045734","79027111","898","NA","79041105","79029112","79041105","79041104","OMM Match to sample","8","79016089","18","yes","1024"
"131","42.10526315789474","42.10526315789474","4159092.5789473685","4159092.5789473685","black","no","legacy","legacy","legacy","0","relative","0","0","18","0","18","NA","0","18","18","18","18","18","undefined","-285","-241","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","1","1","6670","6670","2","legacy","1024","2","48000","-16","experiment","0","even","79029113","895","79052439","79027111","898","NA","79045768","79029112","79045768","79045767","OMM Match to sample","8","79022759","19","yes","1024"
"114","40","40","3951291.8","3951291.8","black","no","legacy","legacy","legacy","0","relative","0","0","19","0","19","NA","0","19","19","19","19","19","undefined","-482","-120","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","3077","3077","2","legacy","1024","2","48000","-16","experiment","0","even","79029113","895","79055552","79027111","898","NA","79052474","79029112","79052474","79052473","OMM Match to sample","8","79025836","20","yes","1024"
