"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"129","0","0","71830248","71830248","black","no","legacy","legacy","legacy","0","relative","0","0","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","-341","281","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","71830248","71830248","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71831291","NA","NA","1010","NA","1043","NA","1043","1041","OMM Match to sample","0","71830248","1","yes","1024"
"118","0","0","35915989","35915989","black","no","legacy","legacy","legacy","0","relative","0","0","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","-241","193","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","1730","1730","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71833063","NA","NA","1010","NA","71831332","NA","71831331","71831330","OMM Match to sample","0","71831978","2","yes","1024"
"149","0","0","23944325.666666668","23944325.666666668","black","no","legacy","legacy","legacy","0","relative","0","0","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","-157","193","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","999","999","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71834095","NA","NA","1010","NA","71833096","NA","71833096","71833095","OMM Match to sample","0","71832977","3","yes","1024"
"110","0","0","17958632.5","17958632.5","black","no","legacy","legacy","legacy","0","relative","0","0","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","-167","372","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","1553","1553","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71835683","NA","NA","1010","NA","71834130","NA","71834130","71834129","OMM Match to sample","0","71834530","4","yes","1024"
"146","0","0","14367671","14367671","black","no","legacy","legacy","legacy","0","relative","0","0","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","-38","327","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","3825","3825","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71839543","NA","NA","1010","NA","71835718","NA","71835717","71835716","OMM Match to sample","0","71838355","5","yes","1024"
"124","0","0","11974832.333333334","11974832.333333334","black","no","legacy","legacy","legacy","0","relative","0","0","NA","5","0","5","NA","NA","0","5","5","5","5","5","undefined","-357","339","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","10639","10639","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71850219","NA","NA","1010","NA","71839579","NA","71839579","71839577","OMM Match to sample","0","71848994","6","yes","1024"
"143","0","0","10265085.857142856","10265085.857142856","black","no","legacy","legacy","legacy","0","relative","0","0","NA","6","0","6","NA","NA","0","6","6","6","6","6","undefined","18","317","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","6607","6607","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71856871","NA","NA","1010","NA","71850264","NA","71850264","71850263","OMM Match to sample","0","71855601","7","yes","1024"
"136","0","0","8982246.125","8982246.125","black","no","legacy","legacy","legacy","0","relative","0","0","NA","7","0","7","NA","NA","0","7","7","7","7","7","undefined","-103","311","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","2368","2368","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71859275","NA","NA","1010","NA","71856906","NA","71856906","71856904","OMM Match to sample","0","71857969","8","yes","1024"
"116","0","0","7984737.444444444","7984737.444444444","black","no","legacy","legacy","legacy","0","relative","0","0","NA","8","0","8","NA","NA","0","8","8","8","8","8","undefined","-331","-66","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","4668","4668","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","NA","1006","71863979","NA","NA","1010","NA","71859310","NA","71859310","71859309","OMM Match to sample","0","71862637","9","yes","1024"
"106","10","10","7186499.4","7186499.4","black","no","legacy","legacy","legacy","0","relative","1","1","NA","9","0","9","NA","NA","0","9","9","9","9","9","undefined","5","-42","Wed Sep  8 14:15:40 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-89.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","2357","2357","2","legacy","1024","2","48000","-16","experiment","89","odd","NA","71868835","1006","71870335","71866379","71866831","1010","NA","71864022","71866380","71864022","71864021","OMM Match to sample","1","71864994","10","yes","1024"
