"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"120","100","100","536","536","black","no","legacy","legacy","legacy","0","relative","1","1","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","0","-26","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","536","536","2","legacy","1024","2","48000","-16","experiment","0","even","NA","3900","852","5400","1434","1899","855","NA","897","1435","897","895","OMM Match to sample","1","536","1","yes","1024"
"111","100","100","3375311","3375311","black","no","legacy","legacy","legacy","0","relative","1","1","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","-5","0","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","6750086","6750086","2","legacy","1024","2","48000","-16","experiment","0","even","NA","6757979","852","6759479","6755518","6755976","855","NA","5432","6755519","5432","5430","OMM Match to sample","2","6750622","2","yes","1024"
"112","100","100","24664579.333333332","24664579.333333332","black","no","legacy","legacy","legacy","0","relative","1","1","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","-20","112","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","67243116","67243116","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74005123","852","74006623","74002653","74003114","855","NA","6759536","74002653","6759536","6759535","OMM Match to sample","3","73993738","3","yes","1024"
"116","75","75","18501247.75","18501247.75","black","no","legacy","legacy","legacy","0","relative","0","0","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","262","-211","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","4","4","11253","11253","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74005123","852","74017926","74002653","74003114","855","NA","74006671","74002653","74006671","74006669","OMM Match to sample","3","74004991","4","yes","1024"
"117","80","80","14802961.4","14802961.4","black","no","legacy","legacy","legacy","0","relative","1","1","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","-69","-124","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","9816","9816","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74030226","852","74031726","74027772","74028224","855","NA","74017956","74027773","74017956","74017955","OMM Match to sample","4","74014807","5","yes","1024"
"120","83.33333333333333","83.33333333333333","12337796.833333334","12337796.833333334","black","no","legacy","legacy","legacy","0","relative","1","1","NA","5","0","5","NA","NA","0","5","5","5","5","5","undefined","175","-163","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","11974","11974","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74046209","852","74047709","74043745","74044204","855","NA","74031770","74043745","74031770","74031769","OMM Match to sample","5","74026781","6","yes","1024"
"107","71.42857142857143","71.42857142857143","10575496.142857144","10575496.142857144","black","no","legacy","legacy","legacy","0","relative","0","0","NA","6","0","6","NA","NA","0","6","6","6","6","6","undefined","279","-81","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","8","8","1692","1692","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74046209","852","74049445","74043745","74044204","855","NA","74047752","74043745","74047752","74047751","OMM Match to sample","5","74028473","7","yes","1024"
"130","62.5","62.5","9254298.5","9254298.5","black","no","legacy","legacy","legacy","0","relative","0","0","NA","7","0","7","NA","NA","0","7","7","7","7","7","undefined","253","-291","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","3","3","5915","5915","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74046209","852","74055393","74043745","74044204","855","NA","74049478","74043745","74049478","74049477","OMM Match to sample","5","74034388","8","yes","1024"
"108","66.66666666666667","66.66666666666667","8227080.666666667","8227080.666666667","black","no","legacy","legacy","legacy","0","relative","1","1","NA","8","0","8","NA","NA","0","8","8","8","8","8","undefined","-27","-175","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","9338","9338","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74067219","852","74068720","74064765","74065214","855","NA","74055426","74064765","74055426","74055425","OMM Match to sample","6","74043726","9","yes","1024"
"126","60","60","7405530.1","7405530.1","black","no","legacy","legacy","legacy","0","relative","0","0","NA","9","0","9","NA","NA","0","9","9","9","9","9","undefined","412","-235","Tue Sep 14 12:38:36 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","4","4","11575","11575","2","legacy","1024","2","48000","-16","experiment","0","even","NA","74067219","852","74080338","74064765","74065214","855","NA","74068761","74064765","74068761","74068760","OMM Match to sample","6","74055301","10","yes","1024"
