"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"121","100","100","17946","17946","black","no","legacy","legacy","legacy","0","relative","1","1","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","-64","90","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","17946","17946","2","legacy","1024","2","48000","-16","experiment","0","even","NA","21403","945","22903","18938","19402","947","NA","991","18938","991","989","OMM Match to sample","1","17946","1","yes","1024"
"114","100","100","17002","17002","black","no","legacy","legacy","legacy","0","relative","1","1","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","-94","111","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","16058","16058","2","legacy","1024","2","48000","-16","experiment","0","even","NA","41472","945","42972","39009","39471","947","NA","22951","39009","22951","22949","OMM Match to sample","2","34004","2","yes","1024"
"113","100","100","191809.33333333334","191809.33333333334","black","no","legacy","legacy","legacy","0","relative","1","1","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","-99","112","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","541424","541424","2","legacy","1024","2","48000","-16","experiment","0","even","NA","586911","945","588411","584441","584901","947","NA","43017","584441","43017","43016","OMM Match to sample","3","575428","3","yes","1024"
"144","75","75","439480.75","439480.75","black","no","legacy","legacy","legacy","0","relative","0","0","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","-264","-180","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","1182495","1182495","2","legacy","1024","2","48000","-16","experiment","0","even","NA","586911","945","1770951","584441","584901","947","NA","588455","584441","588455","588454","OMM Match to sample","3","1757923","4","yes","1024"
"114","60","60","351917","351917","black","no","legacy","legacy","legacy","0","relative","0","0","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","357","271","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","16","16","1662","1662","2","legacy","1024","2","48000","-16","experiment","0","even","NA","586911","945","1772647","584441","584901","947","NA","1770984","584441","1770984","1770982","OMM Match to sample","3","1759585","5","yes","1024"
"134","50","50","293440.1666666667","293440.1666666667","black","no","legacy","legacy","legacy","0","relative","0","0","NA","5","0","5","NA","NA","0","5","5","5","5","5","undefined","-84","-218","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","1056","1056","2","legacy","1024","2","48000","-16","experiment","0","even","NA","586911","945","1773738","584441","584901","947","NA","1772682","584441","1772681","1772680","OMM Match to sample","3","1760641","6","yes","1024"
"144","42.857142857142854","42.857142857142854","251546.57142857142","251546.57142857142","black","no","legacy","legacy","legacy","0","relative","0","0","NA","6","0","6","NA","NA","0","6","6","6","6","6","undefined","-424","-142","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","185","185","2","legacy","1024","2","48000","-16","experiment","0","even","NA","586911","945","1773954","584441","584901","947","NA","1773769","584441","1773769","1773768","OMM Match to sample","3","1760826","7","yes","1024"
"141","37.5","37.5","220135.375","220135.375","black","no","legacy","legacy","legacy","0","relative","0","0","NA","7","0","7","NA","NA","0","7","7","7","7","7","undefined","-490","214","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","257","257","2","legacy","1024","2","48000","-16","experiment","0","even","NA","586911","945","1774247","584441","584901","947","NA","1773989","584441","1773989","1773987","OMM Match to sample","3","1761083","8","yes","1024"
"128","33.333333333333336","33.333333333333336","195709.88888888888","195709.88888888888","black","no","legacy","legacy","legacy","0","relative","0","0","NA","8","0","8","NA","NA","0","8","8","8","8","8","undefined","49","338","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","306","306","2","legacy","1024","2","48000","-16","experiment","0","even","NA","586911","945","1774595","584441","584901","947","NA","1774288","584441","1774288","1774287","OMM Match to sample","3","1761389","9","yes","1024"
"121","40","40","7246485.5","7246485.5","black","no","legacy","legacy","legacy","0","relative","1","1","NA","9","0","9","NA","NA","0","9","9","9","9","9","undefined","76","161","Wed Sep  8 13:49:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-08.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","70703466","70703466","2","legacy","1024","2","48000","-16","experiment","0","even","NA","72480551","945","72482051","72478091","72478540","947","NA","1774624","72478091","1774624","1774623","OMM Match to sample","4","72464855","10","yes","1024"
