"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"114","72.72727272727273","72.72727272727273","10629238.909090908","10629238.909090908","black","no","legacy","legacy","legacy","0","relative","1","1","10","0","10","NA","0","10","10","10","10","10","undefined","33","-24","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","1716","1716","2","legacy","1024","2","48000","-16","experiment","0","even","116949557","907","116951057","116947556","909","NA","116945838","116949556","116945838","116945837","OMM Match to sample","8","116921628","11","yes","1024"
"138","75","75","9743904.416666666","9743904.416666666","black","no","legacy","legacy","legacy","0","relative","1","1","11","0","11","NA","0","11","11","11","11","11","undefined","22","-64","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","5225","5225","2","legacy","1024","2","48000","-16","experiment","0","even","116958329","907","116959829","116956328","909","NA","116951102","116958328","116951102","116951100","OMM Match to sample","9","116926853","12","yes","1024"
"145","76.92307692307692","76.92307692307692","8994573.615384616","8994573.615384616","black","no","legacy","legacy","legacy","0","relative","1","1","12","0","12","NA","0","12","12","12","12","12","undefined","-15","17","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","2604","2604","2","legacy","1024","2","48000","-16","experiment","0","even","116964487","907","116965987","116962485","909","NA","116959879","116964485","116959878","116959877","OMM Match to sample","10","116929457","13","yes","1024"
"123","78.57142857142857","78.57142857142857","8353777.071428572","8353777.071428572","black","no","legacy","legacy","legacy","0","relative","1","1","13","0","13","NA","0","13","13","13","13","13","undefined","-45","-114","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","23422","23422","2","legacy","1024","2","48000","-16","experiment","0","even","116991465","907","116992966","116989461","909","NA","116966036","116991461","116966035","116966034","OMM Match to sample","11","116952879","14","yes","1024"
"104","80","80","7796916.6","7796916.6","black","no","legacy","legacy","legacy","0","relative","1","1","14","0","14","NA","0","14","14","14","14","14","undefined","-45","-114","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","14","14","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","870","870","2","legacy","1024","2","48000","-16","experiment","0","even","116995873","907","116997373","116993871","909","NA","116993000","116995872","116993000","116992999","OMM Match to sample","12","116953749","15","yes","1024"
"106","81.25","81.25","7309658","7309658","black","no","legacy","legacy","legacy","0","relative","1","1","15","0","15","NA","0","15","15","15","15","15","undefined","-45","-114","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","15","15","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","779","779","2","legacy","1024","2","48000","-16","experiment","0","even","117000195","907","117001695","116998192","909","NA","116997412","117000193","116997412","116997411","OMM Match to sample","13","116954528","16","yes","1024"
"145","82.3529411764706","82.3529411764706","7283893.882352941","7283893.882352941","black","no","legacy","legacy","legacy","0","relative","1","1","16","0","16","NA","0","16","16","16","16","16","undefined","-19","-15","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","16","16","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","6871668","6871668","2","legacy","1024","2","48000","-16","experiment","0","even","123875404","907","123876904","123873395","909","NA","117001726","123875396","117001726","117001725","OMM Match to sample","14","123826196","17","yes","1024"
"134","83.33333333333333","83.33333333333333","6879570.833333333","6879570.833333333","black","no","legacy","legacy","legacy","0","relative","1","1","17","0","17","NA","0","17","17","17","17","17","undefined","74","-44","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","17","17","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","6079","6079","2","legacy","1024","2","48000","-16","experiment","0","even","123885023","907","123886523","123883020","909","NA","123876940","123885022","123876940","123876938","OMM Match to sample","15","123832275","18","yes","1024"
"126","84.21052631578948","84.21052631578948","22612924.57894737","22612924.57894737","black","no","legacy","legacy","legacy","0","relative","1","1","18","0","18","NA","0","18","18","18","18","18","undefined","-9","5","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","18","18","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","305813292","305813292","2","legacy","1024","2","48000","-16","experiment","0","even","429701870","907","429703370","429699860","909","NA","123886557","429701862","123886557","123886556","OMM Match to sample","16","429645567","19","yes","1024"
"134","85","85","21482333.1","21482333.1","black","no","legacy","legacy","legacy","0","relative","1","1","19","0","19","NA","0","19","19","19","19","19","undefined","9","10","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","19","19","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","1095","1095","2","legacy","1024","2","48000","-16","experiment","0","even","429706607","907","429708107","429704605","909","NA","429703508","429706606","429703508","429703506","OMM Match to sample","17","429646662","20","yes","1024"
"134","85.71428571428571","85.71428571428571","20459416.61904762","20459416.61904762","black","no","legacy","legacy","legacy","0","relative","1","1","20","0","20","NA","0","20","20","20","20","20","undefined","-45","-13","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","20","20","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","1087","1087","2","legacy","1024","2","48000","-16","experiment","0","even","429711228","907","429712728","429709227","909","NA","429708138","429711227","429708138","429708136","OMM Match to sample","18","429647749","21","yes","1024"
"132","86.36363636363636","86.36363636363636","19529485.90909091","19529485.90909091","black","no","legacy","legacy","legacy","0","relative","1","1","21","0","21","NA","0","21","21","21","21","21","undefined","-28","-16","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","21","21","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","941","941","2","legacy","1024","2","48000","-16","experiment","0","even","429715718","907","429717218","429713714","909","NA","429712771","429715714","429712771","429712769","OMM Match to sample","19","429648690","22","yes","1024"
"139","86.95652173913044","86.95652173913044","22264379.782608695","22264379.782608695","black","no","legacy","legacy","legacy","0","relative","1","1","22","0","22","NA","0","22","22","22","22","22","undefined","24","-55","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","22","22","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","82432045","82432045","2","legacy","1024","2","48000","-16","experiment","0","even","512151341","907","512152841","512149329","909","NA","429717273","512151331","429717273","429717271","OMM Match to sample","20","512080735","23","yes","1024"
"105","87.5","87.5","21336775.375","21336775.375","black","no","legacy","legacy","legacy","0","relative","1","1","23","0","23","NA","0","23","23","23","23","23","undefined","-30","-19","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","23","23","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","1874","1874","2","legacy","1024","2","48000","-16","experiment","0","even","512156831","907","512158332","512154826","909","NA","512152950","512156827","512152950","512152948","OMM Match to sample","21","512082609","24","yes","1024"
"144","88","88","24046853.64","24046853.64","black","no","legacy","legacy","legacy","0","relative","1","1","24","0","24","NA","0","24","24","24","24","24","undefined","44","14","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","24","24","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","89088732","89088732","2","legacy","1024","2","48000","-16","experiment","0","even","601249111","907","601250611","601247107","909","NA","512158374","601249108","512158374","512158373","OMM Match to sample","22","601171341","25","yes","1024"
"120","88.46153846153847","88.46153846153847","23122005.692307692","23122005.692307692","black","no","legacy","legacy","legacy","0","relative","1","1","25","0","25","NA","0","25","25","25","25","25","undefined","44","14","Wed Aug  4 11:21:59 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","25","25","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","807","807","2","legacy","1024","2","48000","-16","experiment","0","even","601253464","907","601254964","601251462","909","NA","601250653","601253462","601250653","601250651","OMM Match to sample","23","601172148","26","yes","1024"
