"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"101","100","100","686","686","black","no","legacy","legacy","legacy","0","relative","1","1","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","-14","-8","Wed Sep 29 15:05:10 2021","A basic match-to-sample task","yes","BackgroundTask6 - Copie.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/29092021m1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","686","686","2","legacy","1024","2","48000","-16","experiment","0","even","NA","3759","939","5259","1757","1757","942","NA","1070","1757","1070","1068","OMM Match to sample","1","686","1","yes","1024"
"122","100","100","611","611","black","no","legacy","legacy","legacy","0","relative","1","1","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","51","-29","Wed Sep 29 15:05:10 2021","A basic match-to-sample task","yes","BackgroundTask6 - Copie.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/29092021m1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","536","536","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7940","939","9441","5935","5935","942","NA","5397","5935","5397","5395","OMM Match to sample","2","1222","2","yes","1024"
"103","100","100","205299","205299","black","no","legacy","legacy","legacy","0","relative","1","1","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","151","-11","Wed Sep 29 15:05:10 2021","A basic match-to-sample task","yes","BackgroundTask6 - Copie.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/29092021m1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","614675","614675","2","legacy","1024","2","48000","-16","experiment","0","even","NA","626253","939","627754","624250","624250","942","NA","9574","624250","9574","9574","OMM Match to sample","3","615897","3","yes","1024"
"146","75","75","16808620.75","16808620.75","black","no","legacy","legacy","legacy","0","relative","0","0","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","52","351","Wed Sep 29 15:05:10 2021","A basic match-to-sample task","yes","BackgroundTask6 - Copie.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/29092021m1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","66618586","66618586","2","legacy","1024","2","48000","-16","experiment","0","even","NA","626253","939","67246487","624250","624250","942","NA","627900","624250","627900","627899","OMM Match to sample","3","67234483","4","yes","1024"
"103","60","60","13449334","13449334","black","no","legacy","legacy","legacy","0","relative","0","0","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","-327","247","Wed Sep 29 15:05:10 2021","A basic match-to-sample task","yes","BackgroundTask6 - Copie.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/29092021m1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","12187","12187","2","legacy","1024","2","48000","-16","experiment","0","even","NA","626253","939","67258835","624250","624250","942","NA","67246647","624250","67246647","67246645","OMM Match to sample","3","67246670","5","yes","1024"
"109","50","50","11256498.5","11256498.5","black","no","legacy","legacy","legacy","0","relative","0","0","NA","5","0","5","NA","NA","0","5","5","5","5","5","undefined","-318","245","Wed Sep 29 15:05:10 2021","A basic match-to-sample task","yes","BackgroundTask6 - Copie.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/covop/OneDrive/Documents/GitHub/OMM/29092021m1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","292321","292321","2","legacy","1024","2","48000","-16","experiment","0","even","NA","626253","939","67551286","624250","624250","942","NA","67258965","624250","67258965","67258963","OMM Match to sample","3","67538991","6","yes","1024"
"141","57.142857142857146","57.142857142857146","9783439.57142857","9783439.57142857","black","no","legacy","legacy","legacy","0","relative","1","1","NA","6","0","6","NA","NA","0","6","6","6","6","6","undefined","11","2","Wed Sep 29 15:05:10 2021","A basic match-to-sample task","yes","BackgroundTask6 - Copie.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/covop/OneDrive/Documents/GitHub/OMM/29092021m1.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","945086","945086","2","legacy","1024","2","48000","-16","experiment","0","even","NA","68498506","939","68500006","68496503","68496503","942","NA","67551416","68496503","67551416","67551414","OMM Match to sample","4","68484077","7","yes","1024"
