"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"102","100","100","2943","2943","black","no","legacy","legacy","legacy","0","relative","1","1","0","0","0","NA","0","0","0","0","0","0","undefined","-35","31","Tue Aug 24 09:41:32 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-5.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","2943","2943","2","legacy","1024","2","48000","-16","experiment","5","odd","5899","906","7400","3894","908","NA","949","3894","949","947","OMM Match to sample","1","2943","1","yes","1024"
"121","100","100","3892.5","3892.5","black","no","legacy","legacy","legacy","0","relative","1","1","1","0","1","NA","0","1","1","1","1","1","undefined","-25","-31","Tue Aug 24 09:41:32 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-5.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","4842","4842","2","legacy","1024","2","48000","-16","experiment","5","odd","14291","906","15791","12286","908","NA","7442","12286","7442","7441","OMM Match to sample","2","7785","2","yes","1024"
