"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"126","0","0","84284556","84284556","black","no","legacy","legacy","legacy","0","relative","0","0","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","136","342","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","84284556","84284556","2","legacy","1024","2","48000","-16","experiment","0","even","NA","NA","887","84285565","NA","NA","889","NA","1008","NA","1008","1006","OMM Match to sample","0","84284556","1","yes","1024"
"141","0","0","42167868.5","42167868.5","black","no","legacy","legacy","legacy","0","relative","0","0","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","-276","342","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","51181","51181","2","legacy","1024","2","48000","-16","experiment","0","even","NA","NA","887","84336883","NA","NA","889","NA","84285700","NA","84285700","84285699","OMM Match to sample","0","84335737","2","yes","1024"
"115","0","0","28112511.666666668","28112511.666666668","black","no","legacy","legacy","legacy","0","relative","0","0","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","5","347","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","1798","1798","2","legacy","1024","2","48000","-16","experiment","0","even","NA","NA","887","84338806","NA","NA","889","NA","84337007","NA","84337007","84337005","OMM Match to sample","0","84337535","3","yes","1024"
"117","0","0","21085723.75","21085723.75","black","no","legacy","legacy","legacy","0","relative","0","0","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","202","291","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","5360","5360","2","legacy","1024","2","48000","-16","experiment","0","even","NA","NA","887","84344290","NA","NA","889","NA","84338929","NA","84338929","84338928","OMM Match to sample","0","84342895","4","yes","1024"
"119","0","0","16868596","16868596","black","no","legacy","legacy","legacy","0","relative","0","0","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","194","372","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","85","85","2","legacy","1024","2","48000","-16","experiment","0","even","NA","NA","887","84344502","NA","NA","889","NA","84344416","NA","84344416","84344414","OMM Match to sample","0","84342980","5","yes","1024"
"118","16.666666666666668","16.666666666666668","14057445.333333334","14057445.333333334","black","no","legacy","legacy","legacy","0","relative","1","1","NA","5","0","5","NA","NA","0","5","5","5","5","5","undefined","0","0","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","1692","1692","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84348324","887","84349825","84346319","84346320","889","NA","84344626","84346320","84344626","84344625","OMM Match to sample","1","84344672","6","yes","1024"
"138","14.285714285714286","14.285714285714286","12053326.42857143","12053326.42857143","black","no","legacy","legacy","legacy","0","relative","0","0","NA","6","0","6","NA","NA","0","6","6","6","6","6","undefined","-159","277","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","28613","28613","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84348324","887","84378583","84346319","84346320","889","NA","84349968","84346320","84349968","84349967","OMM Match to sample","1","84373285","7","yes","1024"
"136","25","25","10548436.875","10548436.875","black","no","legacy","legacy","legacy","0","relative","1","1","NA","7","0","7","NA","NA","0","7","7","7","7","7","undefined","-182","-30","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","14210","14210","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84394923","887","84396423","84392918","84392919","889","NA","84378707","84392919","84378707","84378706","OMM Match to sample","2","84387495","8","yes","1024"
"141","33.333333333333336","33.333333333333336","9383556.666666666","9383556.666666666","black","no","legacy","legacy","legacy","0","relative","1","1","NA","8","0","8","NA","NA","0","8","8","8","8","8","undefined","-92","78","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","64515","64515","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84463091","887","84464592","84461086","84461087","889","NA","84396570","84461087","84396570","84396568","OMM Match to sample","3","84452010","9","yes","1024"
"133","30","30","8448286.6","8448286.6","black","no","legacy","legacy","legacy","0","relative","0","0","NA","9","0","9","NA","NA","0","9","9","9","9","9","undefined","-410","-12","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","30856","30856","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84463091","887","84495598","84461086","84461087","889","NA","84464741","84461087","84464741","84464740","OMM Match to sample","3","84482866","10","yes","1024"
"105","27.272727272727273","27.272727272727273","7680732.090909091","7680732.090909091","black","no","legacy","legacy","legacy","0","relative","0","0","NA","10","0","10","NA","NA","0","10","10","10","10","10","undefined","-379","290","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","5187","5187","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84463091","887","84500909","84461086","84461087","889","NA","84495722","84461087","84495721","84495720","OMM Match to sample","3","84488053","11","yes","1024"
"109","25","25","7040714.75","7040714.75","black","no","legacy","legacy","legacy","0","relative","0","0","NA","11","0","11","NA","NA","0","11","11","11","11","11","undefined","-487","377","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","524","524","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84463091","887","84501558","84461086","84461087","889","NA","84501033","84461087","84501033","84501032","OMM Match to sample","3","84488577","12","yes","1024"
"108","23.076923076923077","23.076923076923077","6499155.923076923","6499155.923076923","black","no","legacy","legacy","legacy","0","relative","0","0","NA","12","0","12","NA","NA","0","12","12","12","12","12","undefined","-395","366","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","12","12","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","450","450","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84463091","887","84502134","84461086","84461087","889","NA","84501683","84461087","84501683","84501682","OMM Match to sample","3","84489027","13","yes","1024"
"141","21.428571428571427","21.428571428571427","6039511","6039511","black","no","legacy","legacy","legacy","0","relative","0","0","NA","13","0","13","NA","NA","0","13","13","13","13","13","undefined","-346","-92","Mon Sep 20 13:33:49 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","13","13","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","64127","64127","2","legacy","1024","2","48000","-16","experiment","0","even","NA","84463091","887","84566381","84461086","84461087","889","NA","84502254","84461087","84502254","84502252","OMM Match to sample","3","84553154","14","yes","1024"
