"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"138","100","100","43365","43365","black","no","legacy","legacy","legacy","0","relative","1","1","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","-41","-20","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","43365","43365","2","legacy","1024","2","48000","-16","experiment","0","even","NA","46179","758","47679","44177","44177","762","NA","811","44177","811","810","OMM Match to sample","1","43365","1","yes","1024"
"144","100","100","3630648","3630648","black","no","legacy","legacy","legacy","0","relative","1","1","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","-39","-28","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","7217931","7217931","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","7269170","7265668","7265668","762","NA","47736","7265668","47736","47734","OMM Match to sample","2","7261296","2","yes","1024"
"106","66.66666666666667","66.66666666666667","25971575.333333332","25971575.333333332","black","no","legacy","legacy","legacy","0","relative","0","0","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","-244","364","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","70653430","70653430","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","77922648","7265668","7265668","762","NA","7269217","7265668","7269217","7269215","OMM Match to sample","2","77914726","3","yes","1024"
"141","50","50","42289764.75","42289764.75","black","no","legacy","legacy","legacy","0","relative","0","0","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","-48","372","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","91244333","91244333","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","169167031","7265668","7265668","762","NA","77922697","7265668","77922697","77922695","OMM Match to sample","2","169159059","4","yes","1024"
"137","40","40","33832592.2","33832592.2","black","no","legacy","legacy","legacy","0","relative","0","0","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","-313","334","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","3902","3902","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","169170978","7265668","7265668","762","NA","169167076","7265668","169167076","169167075","OMM Match to sample","2","169162961","5","yes","1024"
"102","33.333333333333336","33.333333333333336","28197062.333333332","28197062.333333332","black","no","legacy","legacy","legacy","0","relative","0","0","NA","5","0","5","NA","NA","0","5","5","5","5","5","undefined","-403","325","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","19413","19413","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","169190440","7265668","7265668","762","NA","169171025","7265668","169171025","169171024","OMM Match to sample","2","169182374","6","yes","1024"
"116","28.571428571428573","28.571428571428573","24169975.714285713","24169975.714285713","black","no","legacy","legacy","legacy","0","relative","0","0","NA","6","0","6","NA","NA","0","6","6","6","6","6","undefined","-223","295","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","7456","7456","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","169197943","7265668","7265668","762","NA","169190486","7265668","169190486","169190484","OMM Match to sample","2","169189830","7","yes","1024"
"122","25","25","21150192.5","21150192.5","black","no","legacy","legacy","legacy","0","relative","0","0","NA","7","0","7","NA","NA","0","7","7","7","7","7","undefined","-181","338","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","11710","11710","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","169209698","7265668","7265668","762","NA","169197987","7265668","169197987","169197986","OMM Match to sample","2","169201540","8","yes","1024"
"103","22.22222222222222","22.22222222222222","18800660.222222224","18800660.222222224","black","no","legacy","legacy","legacy","0","relative","0","0","NA","8","0","8","NA","NA","0","8","8","8","8","8","undefined","-447","338","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","4402","4402","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","169214146","7265668","7265668","762","NA","169209743","7265668","169209743","169209741","OMM Match to sample","2","169205942","9","yes","1024"
"118","20","20","16922847.4","16922847.4","black","no","legacy","legacy","legacy","0","relative","0","0","NA","9","0","9","NA","NA","0","9","9","9","9","9","undefined","-204","338","Wed Sep 15 11:04:31 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","22532","22532","2","legacy","1024","2","48000","-16","experiment","0","even","NA","7267670","758","169236722","7265668","7265668","762","NA","169214189","7265668","169214189","169214187","OMM Match to sample","2","169228474","10","yes","1024"
