"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"137","100","100","1256","1256","black","no","legacy","legacy","legacy","0","relative","1","1","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","0","0","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","1256","1256","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","4542","793","6043","2085","2538","795","NA","828","2085","828","825","OMM Match to sample","1","1256","1","yes","1024"
"132","100","100","17668","17668","black","no","legacy","legacy","legacy","0","relative","1","1","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","-119","-36","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","34080","34080","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","42618","793","44118","40164","40617","795","NA","6084","40165","6084","6082","OMM Match to sample","2","35336","2","yes","1024"
"139","100","100","22057.666666666668","22057.666666666668","black","no","legacy","legacy","legacy","0","relative","1","1","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","-80","-8","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","30837","30837","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","77461","793","78962","74996","75457","795","NA","44159","74996","44159","44158","OMM Match to sample","3","66173","3","yes","1024"
"113","100","100","16891","16891","black","no","legacy","legacy","legacy","0","relative","1","1","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","27","-12","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","1391","1391","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","82857","793","84357","80393","80856","795","NA","79002","80393","79002","79001","OMM Match to sample","4","67564","4","yes","1024"
"112","80","80","45218","45218","black","no","legacy","legacy","legacy","0","relative","0","0","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","30","315","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","158526","158526","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","82857","793","242925","80393","80856","795","NA","84398","80393","84398","84396","OMM Match to sample","4","226090","5","yes","1024"
"126","66.66666666666667","66.66666666666667","37740.5","37740.5","black","no","legacy","legacy","legacy","0","relative","0","0","NA","5","0","5","NA","NA","0","5","5","5","5","5","undefined","15","326","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","353","353","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","82857","793","243324","80393","80856","795","NA","242971","80393","242971","242970","OMM Match to sample","4","226443","6","yes","1024"
"113","71.42857142857143","71.42857142857143","464385.71428571426","464385.71428571426","black","no","legacy","legacy","legacy","0","relative","1","1","NA","6","0","6","NA","NA","0","6","6","6","6","6","undefined","-89","67","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","3024257","3024257","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","3270081","793","3271581","3267612","3268072","795","NA","243354","3267612","243354","243353","OMM Match to sample","5","3250700","7","yes","1024"
"136","75","75","406992.25","406992.25","black","no","legacy","legacy","legacy","0","relative","1","1","NA","7","0","7","NA","NA","0","7","7","7","7","7","undefined","-82","30","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","5238","5238","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","3279317","793","3280817","3276859","3277312","795","NA","3271621","3276860","3271621","3271619","OMM Match to sample","6","3255938","8","yes","1024"
"147","77.77777777777777","77.77777777777777","363146.1111111111","363146.1111111111","black","no","legacy","legacy","legacy","0","relative","1","1","NA","8","0","8","NA","NA","0","8","8","8","8","8","undefined","-99","55","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","12377","12377","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","3295693","793","3297193","3293239","3293692","795","NA","3280862","3293240","3280862","3280861","OMM Match to sample","7","3268315","9","yes","1024"
"136","80","80","329431.3","329431.3","black","no","legacy","legacy","legacy","0","relative","1","1","NA","9","0","9","NA","NA","0","9","9","9","9","9","undefined","-89","-13","Mon Sep  6 13:24:15 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-609.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","25998","25998","2","legacy","1024","2","48000","-16","experiment","609","odd","NA","3325693","793","3327193","3323228","3323692","795","NA","3297229","3323228","3297229","3297227","OMM Match to sample","8","3294313","10","yes","1024"
