"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_delay_1_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_OMMConditioner_1","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_delay_1_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_OMMConditioner_1","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"134","100","100","590","590","black","no","legacy","legacy","legacy","0","relative","1","1","NA","0","0","0","NA","NA","0","0","0","0","0","0","undefined","0","0","Wed Sep 15 13:35:19 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","590","590","2","legacy","1024","2","48000","-16","experiment","3","odd","NA","3549","906","5050","1544","1545","909","NA","954","1545","954","952","OMM Match to sample","1","590","1","yes","1024"
"149","100","100","80051945.5","80051945.5","black","no","legacy","legacy","legacy","0","relative","1","1","NA","1","0","1","NA","NA","0","1","1","1","1","1","undefined","83","95","Wed Sep 15 13:35:19 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","160103301","160103301","2","legacy","1024","2","48000","-16","experiment","3","odd","NA","160110404","906","160111904","160108401","160108402","909","NA","5099","160108402","5099","5097","OMM Match to sample","2","160103891","2","yes","1024"
"124","66.66666666666667","66.66666666666667","53380124.333333336","53380124.333333336","black","no","legacy","legacy","legacy","0","relative","0","0","NA","2","0","2","NA","NA","0","2","2","2","2","2","undefined","120","377","Wed Sep 15 13:35:19 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","36482","36482","2","legacy","1024","2","48000","-16","experiment","3","odd","NA","160110404","906","160148445","160108401","160108402","909","NA","160111962","160108402","160111962","160111961","OMM Match to sample","2","160140373","3","yes","1024"
"146","50","50","40040477","40040477","black","no","legacy","legacy","legacy","0","relative","0","0","NA","3","0","3","NA","NA","0","3","3","3","3","3","undefined","167","206","Wed Sep 15 13:35:19 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","21535","21535","2","legacy","1024","2","48000","-16","experiment","3","odd","NA","160110404","906","160170024","160108401","160108402","909","NA","160148489","160108402","160148489","160148487","OMM Match to sample","2","160161908","4","yes","1024"
"140","60","60","32065778.6","32065778.6","black","no","legacy","legacy","legacy","0","relative","1","1","NA","4","0","4","NA","NA","0","4","4","4","4","4","undefined","100","137","Wed Sep 15 13:35:19 2021","A basic match-to-sample task","yes","BackgroundTask6.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-3.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","166985","166985","2","legacy","1024","2","48000","-16","experiment","3","odd","NA","160339055","906","160340555","160337053","160337053","909","NA","160170067","160337053","160170067","160170066","OMM Match to sample","3","160328893","5","yes","1024"
